sdv_primary_key,media_type,has_media,text_len,timestamp_hour,timestamp_minute,asks_for_reply,deadline,has_direct_mention,is_greeting,opt_out,otp,payment,promotional,suspicious_link,is_forwarded,has_url,n_mentions,chat_type,is_group,recent_messages_count,group_muted_by_user,membership_role,membership_messages_read_30d,membership_messages_sent_30d,membership_replies_sent_30d,membership_notifications_dismissed_30d,group_member_count,group_admin_count,group_messages_30d,group_type,sender_is_business,sender_is_verified,sender_type,sender_messages_opened_30d,sender_messages_replied_30d,sender_messages_reported_30d,sender_notifications_dismissed_30d,user_messages_opened_30d,user_messages_replied_30d,user_messages_reported_30d,user_notifications_dismissed_30d,has_quiet_hours,is_in_quiet_hours,is_business,business_is_verified,business_account_age_days,business_domain_age_days,business_messages_sent_30d,business_user_reports_30d,business_category,domain_matches_official,purchase_history_count,rel_activity_count_180d,rel_messages_opened_30d,rel_messages_dismissed_30d,rel_messages_replied_30d,rel_allows_promotions,rel_opted_out,subscription,hist_message_opened,hist_message_replied,hist_message_reported,hist_muted_after_message,hist_notification_dismissed,similar_messages_count,priority,confidence,action,message_type,message_id
4334,none,False,207,18,18,True,False,False,False,True,True,False,True,False,False,False,0,business,False,1,False,member,1,0,0,0,0,0,3,none,True,False,business,11,6,0,0,92,19,2,28,True,False,True,True,4447,3480,5275,55,bank,True,2,2,7,0,1,none,False,none,1,4,5,9,9,5,-11,0.77,mute,forward,synthetic
4335,none,False,187,8,18,False,False,False,False,True,False,False,False,False,True,False,0,group,True,5,False,member,9,12,1,9,189,2,734,none,True,False,group,38,5,1,33,69,15,0,38,True,False,False,True,8,7,128,21,none,False,6,6,8,0,2,none,False,none,6,6,2,15,15,5,-5,0.75,digest,personal,synthetic
4336,none,False,168,7,32,False,False,False,False,False,False,False,False,False,False,False,0,group,False,10,False,none,5,12,7,3,34,1,237,none,False,False,group,77,16,0,19,101,21,1,15,True,False,False,False,0,0,0,14,none,False,0,0,5,0,1,none,True,confirmed_travel_booking,21,18,6,12,12,5,3,0.84,digest,personal,synthetic
4337,none,False,103,17,37,False,False,False,False,False,False,False,True,False,False,False,0,business,False,0,False,none,1,0,0,0,0,0,10,none,False,False,group,14,15,0,4,91,13,1,44,True,False,True,False,3892,3080,4284,43,ecommerce_delivery,False,1,1,7,1,2,none,False,none,0,0,2,2,2,5,-7,0.75,digest,personal,synthetic
4338,none,True,135,21,30,False,True,False,False,False,False,True,False,False,False,False,0,group,True,19,False,member,10,12,7,8,237,3,945,society,False,False,personal,95,30,3,33,91,14,3,16,True,False,False,False,0,0,0,1,none,False,0,0,2,0,1,none,False,none,22,22,5,2,2,5,3,0.75,notify,event,synthetic
4339,none,False,214,21,5,True,False,False,False,False,False,False,False,False,False,False,0,business,True,6,False,admin,15,16,7,6,239,3,947,school_group,False,False,group,93,25,2,57,109,32,1,13,True,True,False,False,0,0,0,3,none,False,0,0,0,0,1,none,False,none,13,3,0,1,1,5,5,0.78,notify,event,synthetic
4340,none,False,198,11,19,False,False,False,False,False,False,False,False,False,False,False,0,group,True,18,False,none,6,12,6,8,25,2,179,society,False,False,business,93,26,2,33,86,19,2,35,True,False,True,False,0,0,0,16,none,False,0,0,2,0,1,none,False,none,12,14,0,1,1,5,0,0.75,digest,personal,synthetic
4341,none,False,201,8,56,False,False,False,False,False,False,False,False,True,False,False,0,group,True,13,False,admin,23,19,12,5,229,3,898,society,False,False,business,91,20,2,58,105,37,1,19,True,False,True,False,0,0,0,11,travel,False,0,0,7,0,2,none,False,none,21,19,8,1,1,5,4,0.75,notify,event,synthetic
4342,none,False,186,15,44,False,False,False,False,False,False,False,False,False,False,True,0,business,True,0,False,member,14,15,8,6,116,3,522,marketplace,True,False,group,84,25,3,47,48,9,2,34,True,False,False,False,0,0,0,23,none,False,0,0,2,0,1,none,False,none,2,1,7,5,5,5,6,0.76,digest,personal,synthetic
4343,none,True,101,16,56,False,False,False,False,False,False,True,False,False,False,False,0,group,True,14,True,member,2,1,1,6,9,2,90,society,True,False,business,81,22,2,3,34,15,3,17,True,False,False,False,0,0,10,40,none,False,0,0,3,0,1,none,False,none,18,21,8,16,16,3,10,0.75,digest,personal,synthetic
4344,none,False,114,16,52,False,False,False,False,False,True,False,False,False,True,False,0,business,True,1,False,admin,13,13,8,9,240,3,955,investment_tips,False,False,business,22,15,2,12,114,32,2,13,True,False,False,False,4,3,88,28,ecommerce_delivery,False,0,0,4,3,2,none,False,none,11,5,6,13,13,5,-10,0.8,notify,event,synthetic
4345,none,False,72,21,17,False,False,False,False,False,False,True,False,False,False,False,0,business,True,10,False,member,7,8,3,9,237,3,937,society,False,False,business,32,14,3,23,81,12,1,23,True,False,True,False,0,0,1,23,none,False,0,0,6,0,2,none,False,none,8,8,2,8,8,0,2,0.75,digest,event,synthetic
4346,none,False,179,10,5,False,True,False,False,False,False,False,False,False,False,False,0,business,False,2,False,none,6,12,3,9,228,3,910,society,False,False,business,84,30,4,41,31,7,2,45,True,False,False,False,0,0,0,4,none,False,0,0,3,0,1,none,False,none,8,5,3,0,0,5,7,0.75,notify,business_update,synthetic
4347,none,False,43,13,34,False,False,False,False,False,False,False,False,False,False,False,0,group,True,10,True,none,2,0,0,9,2,0,30,society,False,False,group,19,11,2,21,38,4,4,40,True,False,False,True,626,566,1690,22,none,True,7,7,8,6,2,1,False,old_retail_coupon_list,2,1,2,7,7,0,11,0.79,notify,event,synthetic
4348,none,False,169,18,2,True,True,False,False,False,False,False,False,False,True,False,0,business,False,18,False,none,11,13,8,6,0,3,11,society,False,False,group,47,25,3,13,22,13,3,75,True,False,False,False,0,0,0,12,none,False,0,0,7,0,2,none,False,confirmed_travel_booking,19,23,7,8,8,5,-19,0.81,mute,scam,synthetic
4349,image,False,205,9,39,True,False,True,False,False,False,False,False,False,True,False,1,group,True,0,False,admin,5,17,3,7,233,2,926,none,False,False,group,90,21,2,48,35,16,2,44,True,False,False,False,0,0,0,38,none,False,0,0,4,0,1,none,False,none,1,1,8,9,9,5,-11,0.78,notify,urgent,synthetic
4350,none,False,226,21,36,False,True,False,False,False,False,False,False,False,False,False,0,group,True,19,False,member,17,19,12,8,239,3,948,extended_family,False,False,personal,97,28,1,57,116,41,2,14,True,False,False,False,0,0,0,1,none,False,0,0,0,0,0,none,False,none,17,22,5,2,2,5,-5,0.81,notify,payment,synthetic
4351,none,False,206,14,22,False,False,False,False,False,False,False,False,False,False,False,0,business,True,0,False,none,5,3,0,8,224,0,898,none,False,False,business,20,13,3,32,39,4,4,34,True,False,False,False,0,0,6,36,none,True,0,0,6,0,1,0,False,none,0,0,6,1,1,5,-23,0.78,mute,scam,synthetic
4352,image,True,224,17,4,False,False,False,False,False,False,False,False,False,False,False,0,personal,True,1,True,none,1,1,0,2,0,0,1,marketplace,True,False,personal,87,21,1,23,55,14,1,59,True,True,False,True,0,0,1,23,none,True,0,0,7,0,2,0,False,upcoming_clinic_appointment,1,3,4,5,5,5,2,0.9,digest,personal,synthetic
4353,image,False,94,21,40,True,False,False,False,False,False,False,True,False,True,False,0,group,True,3,False,member,6,8,6,0,1,2,23,coworker,False,False,group,87,26,2,6,62,21,0,38,True,False,False,False,0,0,3,18,none,False,2,2,5,7,1,none,True,none,14,10,3,16,16,5,3,0.78,notify,payment,synthetic
4354,none,False,211,16,2,True,False,False,False,False,False,False,True,False,False,False,0,business,True,11,False,none,2,2,0,0,2,0,29,none,True,False,business,14,11,0,5,71,7,2,39,True,False,False,False,2313,1811,2735,36,none,True,6,6,8,4,2,none,False,loan_promotions_opted_out,8,10,3,19,19,5,-6,0.8,notify,business_update,synthetic
4355,none,False,97,11,49,False,False,False,False,False,False,True,False,False,False,False,0,business,True,1,False,member,12,18,9,8,75,2,412,school_group,True,False,business,60,23,0,10,80,20,0,39,True,False,True,False,185,168,736,37,healthcare,False,1,1,7,0,2,none,False,none,3,2,7,3,3,5,8,0.75,notify,event,synthetic
4356,none,False,219,13,39,False,False,False,False,False,False,False,True,False,False,False,0,group,True,14,False,member,4,2,1,6,81,1,397,none,True,False,group,64,13,0,20,63,25,4,19,True,False,False,False,0,0,4,36,none,False,0,0,5,1,1,none,False,none,13,15,5,9,9,5,6,0.92,digest,personal,synthetic
4357,none,True,222,13,50,True,True,False,False,False,False,False,False,False,False,False,0,business,False,0,False,none,1,0,0,0,1,0,21,none,False,False,group,16,15,3,11,59,16,3,21,True,False,False,False,2,2,55,52,none,False,1,1,8,0,1,none,False,none,3,2,3,8,8,5,8,0.8,notify,urgent,synthetic
4358,none,False,201,14,36,False,False,False,False,True,False,False,False,False,False,True,0,business,True,14,False,member,11,16,4,8,205,3,827,coworker,False,False,group,86,27,3,31,38,11,2,79,True,False,False,False,0,0,0,8,none,False,0,0,2,0,1,none,False,none,18,16,8,10,10,5,-1,0.77,mute,promotion,synthetic
4359,none,False,76,21,26,False,False,False,False,False,True,True,False,False,False,False,0,business,True,9,False,admin,25,19,10,8,238,4,948,college_students,False,False,group,85,27,3,5,78,5,1,72,True,True,False,False,0,0,0,15,none,False,0,0,3,0,1,none,False,old_retail_coupon_list,8,2,7,15,15,0,2,0.78,notify,business_update,synthetic
4360,none,False,108,14,25,False,False,False,False,False,False,True,False,False,False,False,0,group,False,0,False,none,2,0,0,0,5,0,66,family,False,True,group,22,11,3,9,99,22,1,16,True,False,False,False,0,0,13,35,travel,True,0,0,5,0,2,none,False,none,8,4,0,0,0,2,5,0.76,digest,personal,synthetic
4361,none,False,149,16,27,False,False,False,False,False,False,False,False,False,False,False,0,group,False,13,False,admin,6,5,4,7,51,3,283,coworker,True,False,group,72,19,4,16,28,4,1,46,True,False,False,False,0,0,0,10,none,False,0,0,7,0,2,none,False,none,15,6,9,15,15,5,1,0.77,mute,forward,synthetic
4362,none,False,217,21,18,False,True,False,False,False,False,False,False,False,False,False,0,group,True,0,False,member,5,11,1,6,156,1,670,marketplace,False,False,personal,88,23,3,48,87,15,1,26,True,False,False,False,0,0,0,10,none,False,0,0,3,0,2,none,False,none,1,3,2,0,0,5,8,0.78,notify,event,synthetic
4363,none,False,184,18,49,True,False,False,False,False,False,False,True,False,False,False,0,business,True,3,False,admin,10,12,1,8,239,4,952,real_estate,False,False,business,42,24,3,8,92,22,0,41,True,False,False,False,0,0,2,19,none,False,3,3,8,0,1,none,False,none,5,9,1,13,13,5,10,0.75,digest,event,synthetic
4364,none,False,88,9,50,False,False,False,False,False,False,False,False,False,False,False,0,group,True,12,False,admin,7,8,4,7,90,2,464,family,False,False,group,51,20,2,18,99,21,0,41,True,False,False,False,0,0,0,17,none,False,0,0,7,0,2,none,False,delivery_expected_today,20,13,2,2,2,5,6,0.77,digest,personal,synthetic
4365,none,False,198,20,17,False,True,False,False,False,False,True,False,False,False,False,0,group,True,13,False,none,1,0,0,7,30,1,208,family,False,False,business,27,16,4,20,65,20,4,17,True,False,False,False,0,0,3,31,none,True,0,0,4,0,2,none,False,none,18,14,1,1,1,5,-1,0.76,digest,personal,synthetic
4366,image,False,97,8,40,False,False,False,False,False,False,True,False,True,True,False,0,business,True,0,True,none,5,6,1,8,57,1,342,none,True,True,business,3,9,3,18,47,7,2,56,True,False,False,False,1334,1059,2313,51,none,False,1,1,7,0,2,none,False,none,0,0,2,8,8,3,7,0.76,notify,payment,synthetic
4367,image,False,200,17,3,True,False,False,False,True,False,False,True,False,False,False,0,group,False,16,False,none,1,0,0,0,0,0,0,none,False,True,group,4,17,1,3,26,10,2,78,True,False,False,True,4442,3476,5264,49,ecommerce,True,7,7,8,2,2,1,False,old_sale_subscription,6,7,1,3,3,5,5,0.76,notify,event,synthetic
4368,none,False,30,15,52,True,False,False,False,False,False,False,False,False,False,False,0,business,True,15,False,admin,4,7,1,7,180,3,759,family,False,False,group,75,28,3,32,43,16,1,15,True,False,False,False,0,0,0,9,food_delivery,False,0,0,4,0,0,none,False,none,23,23,8,10,10,0,4,0.75,digest,personal,synthetic
4369,none,False,214,11,11,False,True,False,False,False,False,False,False,False,False,False,0,group,False,19,False,admin,16,12,9,3,168,2,701,marketplace,False,False,group,87,23,3,32,99,34,1,19,True,True,False,False,0,0,0,0,none,False,0,0,6,0,2,none,False,none,22,22,3,3,3,5,-18,0.86,mute,scam,synthetic
4370,none,False,140,19,28,False,True,False,False,False,False,False,False,False,False,False,0,group,True,13,False,member,7,17,3,9,186,3,743,society,False,False,group,97,28,3,55,86,16,2,15,True,False,False,False,0,0,0,0,none,False,0,0,2,0,2,none,False,none,10,15,5,8,8,5,5,0.76,mute,forward,synthetic
4371,none,False,167,17,25,False,False,False,False,True,False,False,False,False,False,False,0,group,True,9,False,member,2,0,2,0,3,1,46,society,False,False,group,41,15,0,18,116,38,1,13,True,False,False,False,1,0,24,40,none,False,0,0,4,0,2,none,False,none,8,13,0,1,1,3,-2,0.75,notify,event,synthetic
4372,none,False,194,11,47,False,False,False,False,False,False,True,False,False,False,False,0,group,True,1,False,member,21,18,12,1,41,2,248,society,True,False,group,82,19,0,29,97,34,2,37,True,True,False,False,0,0,0,26,none,False,0,0,2,0,1,none,False,none,7,5,5,1,1,5,8,0.76,notify,event,synthetic
4373,voice,True,208,21,31,True,False,False,False,False,False,False,False,False,False,False,0,personal,False,7,False,none,3,3,0,7,72,1,385,marketplace,False,False,personal,97,27,3,56,42,4,2,43,True,False,False,False,0,0,0,0,none,False,0,0,5,0,1,none,False,old_retail_coupon_list,3,1,5,17,17,5,4,0.81,mute,promotion,synthetic
4374,none,False,195,10,52,False,False,False,False,False,False,False,False,False,True,False,0,group,True,2,False,none,2,2,0,9,158,1,651,family,False,False,group,93,20,3,45,38,7,1,52,True,False,False,False,0,0,0,6,none,False,0,0,1,0,1,none,False,none,0,0,8,5,5,5,-17,0.77,mute,scam,synthetic
4375,none,False,125,11,22,False,False,False,False,False,False,False,True,False,False,False,0,group,True,19,False,admin,10,17,10,7,161,2,667,college_faculty,False,False,group,96,24,2,24,63,13,3,35,True,False,False,False,0,0,0,2,none,True,0,0,3,1,2,none,True,none,11,7,0,8,8,5,6,0.76,digest,personal,synthetic
4376,none,False,184,9,3,True,False,False,False,False,False,True,False,False,False,False,0,group,False,0,False,none,3,2,1,6,91,0,433,marketplace,False,True,group,43,8,0,34,38,5,3,67,True,False,False,True,8,7,92,9,none,True,1,1,7,0,2,none,False,recent_grocery_delivery,0,0,4,6,6,5,-2,0.86,digest,promotion,synthetic
4377,image,False,125,19,31,True,True,False,False,False,False,True,False,False,False,True,0,business,True,1,False,member,4,1,0,1,189,0,747,none,False,True,group,43,8,3,20,74,6,4,20,True,False,False,False,0,0,5,40,none,False,0,0,4,0,1,none,False,none,0,0,2,2,2,5,6,0.76,mute,promotion,synthetic
4378,none,False,216,20,52,False,False,False,False,True,True,False,False,True,False,False,0,group,True,0,False,member,13,17,8,7,193,2,761,school_group,False,False,group,95,18,2,56,116,39,1,13,True,False,False,False,0,0,0,13,none,False,0,0,3,0,1,none,False,none,6,2,6,1,1,5,-2,0.86,digest,personal,synthetic
4379,voice,True,76,13,53,True,False,False,False,False,True,False,False,True,False,False,0,group,False,3,False,member,17,16,9,8,164,3,701,marketplace,False,False,group,94,27,4,52,111,18,0,27,True,False,False,False,0,0,0,3,none,False,0,0,4,0,2,none,False,none,5,1,1,1,1,5,-7,0.76,mute,forward,synthetic
4380,none,True,102,20,55,False,False,False,False,False,False,False,False,False,False,False,0,business,False,6,False,member,2,0,0,0,1,0,23,none,True,True,business,6,5,0,3,102,24,2,22,True,False,True,True,4450,3482,5301,55,ecommerce,True,6,6,8,2,2,1,True,old_retail_coupon_list,8,2,5,8,8,5,1,0.76,notify,payment,synthetic
4381,none,True,132,13,53,False,False,True,False,False,False,False,False,False,False,False,1,group,True,20,False,admin,18,17,11,2,61,3,334,society,False,False,group,96,31,3,56,117,41,0,13,True,False,False,False,0,0,0,0,none,False,0,0,4,0,1,none,False,none,23,22,1,15,15,5,7,0.75,mute,forward,synthetic
4382,none,True,176,8,13,False,False,False,False,False,False,False,False,False,True,False,0,personal,False,11,False,member,1,0,0,0,1,0,13,none,False,False,group,72,13,0,23,95,17,2,18,True,False,False,True,2,1,74,44,none,True,0,0,5,1,1,none,False,travel_package_interest,13,4,2,5,5,5,-30,0.9,mute,scam,synthetic
4383,voice,True,59,20,5,True,False,False,False,False,True,False,True,False,True,False,0,group,False,0,False,none,1,0,0,1,0,0,0,none,True,False,group,17,19,2,6,40,4,1,54,True,False,True,True,977,783,2181,52,retail,True,1,1,7,0,1,0,False,none,0,0,3,5,5,0,-14,0.79,notify,urgent,synthetic
4384,none,False,163,15,54,False,False,False,False,False,False,False,False,False,False,False,0,group,False,13,False,none,2,0,2,0,0,0,5,society,True,False,group,50,20,3,19,91,13,1,20,True,False,False,False,0,0,1,13,healthcare_product,False,2,2,8,0,2,none,False,none,14,2,1,4,4,5,-2,0.76,digest,personal,synthetic
4385,none,False,200,13,51,False,False,False,False,False,False,False,False,False,False,False,0,business,True,17,False,member,26,16,12,4,101,3,490,marketplace,False,False,business,52,19,2,7,32,14,3,72,True,False,True,False,0,0,0,42,logistics,False,0,0,6,0,2,none,False,none,14,11,9,2,2,5,4,0.75,digest,event,synthetic
4386,none,False,224,8,27,True,False,False,False,True,False,False,False,False,False,False,0,group,False,5,False,none,4,4,1,0,1,1,10,family,False,False,group,85,10,1,24,55,26,4,42,True,False,False,True,2,2,36,15,none,True,5,5,8,0,2,1,False,none,17,18,1,10,10,5,4,0.75,notify,event,synthetic
4387,none,False,192,15,35,False,False,False,False,False,False,False,False,False,False,False,0,group,True,19,False,member,6,2,2,4,2,2,29,marketplace,False,False,group,96,24,1,52,92,20,1,19,True,False,False,True,0,0,0,6,none,False,0,0,3,0,0,none,False,confirmed_travel_booking,23,17,3,14,14,5,-5,0.76,notify,urgent,synthetic
4388,voice,True,104,17,32,True,False,False,False,False,True,False,False,False,True,False,0,personal,True,0,False,member,5,7,1,9,241,2,962,sports,False,False,personal,97,30,4,57,68,9,1,46,True,True,False,False,0,0,0,0,none,False,0,0,1,0,2,none,False,none,0,0,5,5,5,5,-21,0.79,mute,forward,synthetic
4389,none,False,144,20,43,True,False,False,False,False,False,False,True,False,False,False,0,group,False,3,False,none,1,0,0,1,0,0,5,none,True,False,group,21,26,2,19,77,16,2,28,True,False,True,False,0,0,4,41,none,False,0,0,1,0,1,none,False,none,15,20,1,10,10,5,0,0.76,digest,personal,synthetic
4390,image,True,133,11,33,False,True,False,False,False,False,False,False,False,True,False,0,group,True,16,False,none,2,1,0,9,205,1,843,none,False,False,group,72,26,2,33,66,16,2,16,True,False,False,False,0,0,0,24,none,True,0,0,6,0,2,none,False,none,3,5,5,0,0,5,-1,0.76,digest,personal,synthetic
4391,none,False,221,18,17,True,False,False,False,False,False,True,False,False,False,False,0,business,False,3,True,none,2,0,0,1,82,1,473,family,False,False,group,11,19,3,5,87,10,1,15,True,False,False,False,3,2,77,40,none,False,0,0,3,0,1,none,False,none,0,0,1,1,1,5,9,0.77,mute,forward,synthetic
4392,none,False,131,8,17,False,False,False,False,False,True,True,False,True,True,True,0,personal,True,0,False,none,12,12,4,9,213,2,851,marketplace,False,False,group,80,22,2,53,52,6,1,51,True,False,False,False,0,0,0,4,healthcare,True,0,0,6,0,1,none,False,confirmed_travel_booking,0,1,3,2,2,5,-4,0.93,notify,event,synthetic
4393,none,False,190,10,21,True,True,False,False,True,False,False,False,False,False,False,0,personal,False,3,False,none,1,0,0,0,0,0,0,none,False,True,group,8,12,1,19,72,6,2,23,True,False,False,True,1841,1420,2015,41,none,False,6,6,7,7,2,none,False,old_sale_subscription,2,2,2,16,16,5,6,0.86,notify,event,synthetic
4394,none,False,229,12,9,True,False,False,False,True,False,True,False,True,False,False,0,business,False,2,True,member,2,0,0,2,11,0,114,none,False,True,business,3,5,3,18,31,6,0,46,True,False,False,True,2747,2170,2808,26,none,False,6,6,8,3,2,0,False,none,1,1,4,19,19,5,5,0.89,notify,payment,synthetic
